,7uun3,,si?,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_348-06_356].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:34.8,6:35.6,0:00.9,394750,395650,900
jan13-jan731,,si,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_345-12_350].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:34.5,12:35.0,0:00.5,754540,755010,470
,kwan13-7an2+0 ka(rr) mdii31-sna34 wa13(kwa13) 7in13(31)-yu(r) si13 kwan2+0-7an(rr)(kwa13-ny7an2+0),,asi es como empezaron con eso pues,,SMC-2010_06_29-txt-GC-RQL-jdm-01[05_282-05_294].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,5:28.2,5:29.4,0:01.2,328190,329390,1200
"kan73, kan73 jkwen34-tkwa2+0-yu(r) xan713 mt7ya31-yu(r) te2+0-ja23, kan73 mdjin34-yu(r) jytun13 ngun34-yu(r) nu(r) ni713 n7an13(31) kan73",,"ahi, ahi subieron entonces, bajaron la tejas ahi pasaron sus armas y dispararon adentro de la casa",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[05_167-05_207].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,5:16.7,5:20.7,0:04.0,316720,320690,3970
,yan3 y7wi(r) lo(r)-ran34 jan720(3),,veneno tenía entonces,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_278-14_286].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:27.8,14:28.6,0:00.8,867800,868560,760
jaan2+0-7an3,,no,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[03_481-03_487].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,3:48.1,3:48.7,0:00.6,228080,228700,620
,jan13-jan31,,si,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_092-02_097].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:09.2,2:09.7,0:00.5,129200,129710,510
,jan13-jan31,,si?,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_098-14_102].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:09.8,14:10.2,0:00.5,849760,850220,460
 mdya34-tkwi31 jy7o13(31) kan73,,se levantó ese hombre (indio),,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_172-06_183].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:17.2,6:18.3,0:01.1,377250,378330,1080
mtkwi31-chin72+0-ran34 xan73,,tardo un poco entonces,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_516-06_524].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:51.6,6:52.4,0:00.8,411610,412400,790
ntyjin2+0-lyo34-yu(r) 7in13(31) wsya(rr) ni34,,rebasaban al agente pues,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[13_051-13_063].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,13:05.1,13:06.3,0:01.3,785060,786330,1270
ti13 mtkwa2+0-yu(r) yni3 ne7(r)-jylyo(rf) sti13-nu31 kan73 xa31 nu(r),,mecate pusieron en el cuello del difundo de Celestino cuando este..,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_494-12_516].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:49.4,12:51.6,0:02.3,769360,771640,2280
la(rf) xa31 wa734 md7a3 sna2+31 ya734 xa2+0-kan73 ni31(34) kan73-nu(r),,"hasta cuando ya se acompletó tres veces entonces pues, entonces",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_012-16_030].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:01.2,16:03.0,0:01.8,961190,963020,1830
,"7an3, nu(r) md7o31 lo(r) fi13-nga31 wa13(kwa13)",,"aa, los que salieran de la finca?",,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_256-07_265].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:25.6,7:26.5,0:00.9,445590,446490,900
,lo713 xan73 ti3-kwii73-yu(r) s7wa2+0-yu(r) nu(r) kjwi2+0 7in2f-un2f jan73,,y entonce el mismo mandará a quien mate a usted entonces,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_568-10_585].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:56.8,10:58.5,0:01.8,656770,658530,1760
,7i2+31 ja2+0 ja2+0-ran34,,no se va conseguir pues,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_534-11_541].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:53.4,11:54.1,0:00.7,713380,714080,700
ndya(rf) tsan(rf) nty7in(r) mgon34 t7a3-yu(r),,todo los dias estaban disparandose,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_594-09_009].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:59.4,9:00.9,0:01.6,539360,540920,1560
kan73 wa734 jyten13-yu(r) xan73 nu(r)-nga(rr),,entonces ya entraron entonces pues,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[05_072-05_085].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,5:07.2,5:08.5,0:01.4,307190,308540,1350
ja2+0 ngwi31-tin720 t7i(rf) ngun34-yu(r)-7yan13(31),,no sentí dolor que me dispararon,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_414-16_425].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:41.4,16:42.5,0:01.1,1001410,1002540,1130
jan13-jan731,,si,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_253-11_257].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:25.3,11:25.7,0:00.4,685260,685660,400
,jan13-jan31,,si?,,SMC-2010_06_29-txt-GC-RQL-jdm-01[13_359-13_364].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,13:35.9,13:36.4,0:00.5,815880,816380,500
,"lo713 xa2+0-kan73 jan73 ni(r)-7an2+0 nkwa13, ni(r)-7an2+0 nkwa13 nu(r)-nga(rr) nu(r) md7o21-un2f  jyan(r)-un2f  ti13-re34-ny7an2+0  xa31 md7o21-un2f 7ya13-lo(r) wa13(kwa13)",,"y entonces pues como fue que.., como fue que este que salio y vino usted  hacia aca cuando salio usted del ????",,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_046-10_095].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:04.6,10:09.5,0:04.9,604620,609540,4920
ndya(rf) nu(r) sk7we13 ns7wi(r),,todos los Juquileños que vivían en...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_039-11_050].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:03.9,11:05.0,0:01.1,663890,665000,1110
7un2+0-7un3,7aan3,no,aa,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_166-11_172].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:16.6,11:17.2,0:00.6,676600,677230,630
lo713 ni(r) na34 ji1+31-7yan31 jyten20-tun31 nu(r)-nga(rr) to713-n7an(r)-tykun13,,"y que cosa me faltaba me pare este, en la puerta de la carcel",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_480-14_504].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:48.0,14:50.4,0:02.4,888010,890400,2390
la(r)-ji(rf) ns7wi(r)-ren7(r) ni34 xin713,,donde habian en el monte,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_008-06_022].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:00.8,6:02.2,0:01.4,360820,362170,1350
"tsa7(r)-ya734 n7in(r) s7en34 kta2+0 n7in(r)-ran34, nkwa13-tla(rf)-ran34",,como excremento de ganado estaba se puso duro,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[15_443-15_462].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,15:44.3,15:46.2,0:01.9,944280,946170,1890
s7en(rf) mdaa31-yu(r) 7in13(31)-ne7(r) nu(r) wa734 ntyji2+0-chin72+0 tnyin2+0 7in31,,lugar que le dieron a los que ya tienen un poco de dinero,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_434-01_461].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:43.4,1:46.1,0:02.6,103430,106060,2630
kan73-nu(r) msnyi(r)-yu(r),,a él agarraron ,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_397-07_408].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:39.7,7:40.8,0:01.1,459730,460780,1050
"jin2+0-ya734 wxtye(r) kan73, na34 sye73 ka(rr) cha713 7in31",,"muy tonto era ese, se cree chocante entonces",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_264-04_281].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:26.4,4:28.1,0:01.7,266420,268080,1660
nu(r) xa31 nu(r) msnyi(r)-yu(r) 7yan13(31) ne7(r)-jylyo(rf) sti13-nu31(r) cha2+0-be23,,en cuando este me agarraron el finado de Celestino Chavez,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_379-12_400].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:37.9,12:40.0,0:02.1,757850,759980,2130
"ny7an(rr) lo(r) jychen(rf) kwa13 mylu3-la31, md7in(r) la(r)-xu23 xan73 s7ya3 tkun34-ty7i13",,"en todo el pueblo estuvieron, estuvieron los zopilotes entonces por que apestaba(olía mal)",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[05_496-05_528].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,5:49.6,5:52.8,0:03.2,349630,352820,3190
mni3-ren7(r) 7in31-ran34 cha713 7in13(31)-ren72 ms7wa2+0-ren7(r) mso23 m7ni3 7in31-ran34,,lo hiso por su cuenta metio moso que lo hiciera,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_469-01_489].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:46.9,1:48.9,0:02.0,106860,108880,2020
nda3-ska3-ti(r)-yu(r) md7o31-yu(r),,uno por uno se salieron,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_329-16_340].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:32.9,16:34.0,0:01.1,992850,994000,1150
wa734 ndya2+0-l7o13 jun(rf) tnyi2+0 lo(r)-wa2f,,ya van a dejar dinero por mi cuenta,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[12_274-12_292].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,12:27.4,12:29.2,0:01.8,747360,749190,1830
,jun13-jun31,,si?,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_146-14_151].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:14.6,14:15.1,0:00.5,854600,855090,490
jun13-jun731,,si,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_072-11_081].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:07.2,11:08.1,0:00.8,667210,668060,850
ja2+0-la13 ngwi31-tin720 t7i(rf),,no sentí que dolia,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[15_169-15_180].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,15:16.9,15:18.0,0:01.1,916890,918040,1150
jan31-ni34 n7...,,"si, pues",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_141-04_147].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:14.1,4:14.7,0:00.7,254050,254710,660
,7aan3,,si,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_421-02_430].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:42.1,2:43.0,0:00.9,162060,163000,940
jin1+31-ya734 koo73-yu(r) kwa13-7an2+0 jwin(r),,muy sucio es asi dijeron,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_351-10_364].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:35.1,10:36.4,0:01.3,635080,636420,1340
mni1+31(31) kan73 mso23 t7a3 m7ni3 7in31-ran34,,contrató  mosos para que lo hiciera,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_098-02_112].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:09.8,2:11.2,0:01.3,129840,131150,1310
"la(rf) xan73 msnyi(r)-yu(r)-7yan31 mdy7an21, mdy7an21 ti13 wya1+31",,"hasta entonces me agarraron, me fui, me fui a Nopala",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[13_119-13_143].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,13:11.9,13:14.3,0:02.4,791910,794310,2400
,jan13-jan31,,si,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_182-01_186].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:18.2,1:18.6,0:00.4,78190,78570,380
"m7ni3 kya713-yu(r) tnya13, ni713 xin713 m7ni3 kya713-yu(r) tnya13",,"hicieron reunión, en el monte hicieron reunión",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[10_256-10_275].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,10:25.6,10:27.5,0:01.9,625600,627510,1910
lo713 tykwa31 nu(r)-kan73 la(rf) lo(r)-nd7a2+0 ya3,,y los otros dos hasta Oaxaca fueron,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_234-08_252].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:23.4,8:25.2,0:01.8,503410,505180,1770
,7aan3,,aa,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_201-02_206].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:20.1,2:20.6,0:00.5,140130,140640,510
kan73-nu(r) ya3 jwin(r) nu(r)-nga(rr),,él fue a decir este...,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_072-14_084].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:07.2,14:08.4,0:01.2,847200,848420,1220
"na34 7un31 na720 ns7..., 7un31 na720 m7ni31 tnya13 kan73, jlyo1+31-tin720",,pero yo también... yo tambié trabajé en eso por eso sé,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_566-01_588].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:56.6,1:58.8,0:02.1,116600,118750,2150
7i2+31 lye3-7a31 kan720(3),,que no ya es mucho eso?,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[13_024-13_032].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,13:02.4,13:03.2,0:00.8,782370,783210,840
ni(r) koo731 ka(rr)-ran34,,que mes es,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_278-00_289].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:27.8,0:28.9,0:01.1,27810,28860,1050
xa31 n7an3-ren7(r) jytyi34 kan73 xa2+0-kan73 ni34 nu(r) ya3-la734-skwa13 yu(r)-kan73 ni34,,"y cuando vieron el papel entonces pues, el que fueron a dejar pues",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[03_104-03_132].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,3:10.4,3:13.2,0:02.8,190450,193240,2790
x7i13-ti(r) ya3-yu(r) xan73 ni34 wa734 n..,,"un ratito nadamas fue entonces pues, ya ...",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_455-14_471].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:45.5,14:47.1,0:01.6,885510,887130,1620
ti713 ns7wi(r)-lyun(r) 7in13(31)-yu(r),,todavia lo conozco,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_366-14_376].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:36.6,14:37.6,0:01.0,876610,877580,970
,sna2+31 yjan(rf) m7ni3-yu(r) ksun31 kan73,,tres años hicieron esa guerra,,SMC-2010_06_29-txt-GC-RQL-jdm-01[09_275-09_287].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,9:27.5,9:28.7,0:01.2,567490,568690,1200
,wa734 ms7wa2+0-lya713-ren7(r) cha713 nu(r) 7in13(31)-ren7(r) jykwi7(rf)-ren7(r),,ya pagaban ellos por su propia cuenta,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_040-02_053].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:04.0,2:05.3,0:01.3,124000,125300,1300
"la(rf), la(rf) kun34 jy7ya2+0-ran34",,"hasta, hasta arriba va a vajar",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[02_259-02_273].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,2:25.9,2:27.3,0:01.3,145930,147270,1340
lo713 s7en(rf) mstin20 xan73 s7en(rf) nu(r) sun20 kwa13-ny7an2+0 ni34,,"y donde estube acostado entonces, donde estaba acastado asi pues",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[15_405-15_425].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,15:40.5,15:42.5,0:02.0,940510,942540,2030
,jan13-jan31,,si,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_531-04_535].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:53.1,4:53.5,0:00.4,293150,293530,380
xa2+0-kan73 mtyka34 s7we34 cha713,,entonce se pusieron bien la palabra( hubo paz y tranquilidad),,,SMC-2010_06_29-txt-GC-RQL-jdm-01[09_323-09_333].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,9:32.3,9:33.3,0:01.0,572310,573290,980
,"7aan3, jan31",,"aa, si?",,SMC-2010_06_29-txt-GC-RQL-jdm-01[14_392-14_399].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,14:39.2,14:39.9,0:00.7,879200,879890,690
,jii2-yjo23,,hiijo(exclamación),,SMC-2010_06_29-txt-GC-RQL-jdm-01[15_398-15_405].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,15:39.8,15:40.5,0:00.7,939790,940450,660
"x7ni(rf) mtkwi31-ran34 xa2+0-kan73, mtkwi31-chin72+0-ran34 tyun34 tyun34",,"un tiempo tardo entoncces tardaron varios, varios",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_538-06_561].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:53.8,6:56.1,0:02.4,413780,416150,2370
,jii3 ,,hii.. hiijo (exclamacion,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_039-11_044].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:03.9,11:04.4,0:00.4,663940,664350,410
jun13-jun731,,si,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[09_532-09_539].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,9:53.2,9:53.9,0:00.6,593240,593870,630
ndya(rf)-la31-nu(r) ni34 ti13-ny7an31 ntkwa13-yu(r),,"los demas pues, adentro estaban",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_377-04_395].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:37.7,4:39.5,0:01.8,277660,279470,1810
,7an13-jan31,,si?,,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_569-16_575].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:56.9,16:57.5,0:00.7,1016890,1017550,660
,nu(r) ska(r) koo731,,que era en un mes,,SMC-2010_06_29-txt-GC-RQL-jdm-01[11_575-11_582].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,11:57.5,11:58.2,0:00.8,717450,718250,800
"xa31 nu(r) jwin(r)-yu(r) cha713 xi31, xi31-tkwi0-un2f 7in31-yu(r) kwa13-7an2+0 jwin(r)",,cuando este dijeron que lo.. levantenlo asi dijo,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[16_198-16_224].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,16:19.8,16:22.4,0:02.5,979830,982360,2530
,nu(r) wa734 ntyji2+0 tnyi2+0 7in31,,los que tenían dinero,,SMC-2010_06_29-txt-GC-RQL-jdm-01[01_461-01_468].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,1:46.1,1:46.8,0:00.8,106060,106830,770
"nu(r) n7in(r) ti13-ny7an31 kan73 xan73 la3-nsaa(rf) ms7wa2+0-yu(r) tjyu13 n7an(r) 7in13(31)-yu(r), n7an(r) tyoo31-y7a(rf)-ti(r) ka(rr)-ran34",,"los que estaban adentro a la carrera metieron seguro a su casa, casa de adobe nadamas era",,,SMC-2010_06_29-txt-GC-RQL-jdm-01[04_493-04_531].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,4:49.3,4:53.1,0:03.8,289330,293150,3820
7ann3,,bueno,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[00_050-00_057].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,0:05.0,0:05.7,0:00.7,4950,5670,720
"ni713, ta(r) lo(r) 7ya13-lo(r) wa13(kwa13) ns7wi(r)-wa2f",,dentro.. en el grupo de ese cerro estabamos,,,SMC-2010_06_29-txt-GC-RQL-jdm-01[06_289-06_304].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,6:28.9,6:30.4,0:01.5,388850,390380,1530
,"7aan3, nu(r) yndla3-t7in(rf)~21 yu(r) nu(r)-nga7(rr)",,"aa, que llegaron los que este...",,SMC-2010_06_29-txt-GC-RQL-jdm-01[07_215-07_229].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,7:21.5,7:22.9,0:01.4,441510,442890,1380
,kwi72+31-7an2+0 mdaa31-sna34 cha713 ksun13(31) kan73 jan73,,desde entonces empezó la guerra entonces,,SMC-2010_06_29-txt-GC-RQL-jdm-01[08_369-08_379].wav,SMC-2010_06_29-txt-GC-RQL-jdm-01.wav,SMC-2010_06_29-txt-GC-RQL-HRV-jdm-01.eaf,,8:36.9,8:37.9,0:00.9,516920,517860,940
